tag,map,range_mult,seed,K,kind,hidden_leth,conceal_reach,n_conceal,phi,R,H,mean_known,eq_static,forgetful_opt,forgetful_cap,forgetful_blind,forgetful_revealed,forgetful_G1,forgetful_G2,forgetful_G_conceal,forgetful_degenerate,persistent_opt,persistent_cap,persistent_blind,persistent_revealed,persistent_G1,persistent_G2,persistent_G_conceal,persistent_degenerate,persistent_blind_arm,persistent_revealed_arm,opt_T10,opt_T20,opt_T40,opt_T80
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,6,mixed,0.4,0.85,3,0.9656,22,200,1.2769,0.137316,0.031296,0.183809,0.129831,0.08659,5.873258,2.766815,1.499374,False,0.030675,0.180896,0.130431,0.094237,5.897105,3.072061,1.384075,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.028803,0.029987,0.030675,0.030969
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,6,mixed,0.4,0.85,3,0.9656,22,200,1.2087,0.009054,0.009776,0.050519,0.147007,0.098707,5.167512,10.096575,1.489316,False,0.009517,0.049921,0.147183,0.055008,5.245627,5.780208,2.675663,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top3,0.008738,0.00919,0.009517,0.00963
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,6,mixed,0.4,0.85,3,0.9159,22,200,1.9236,0.223264,0.064364,0.256587,0.313935,0.083879,3.98648,1.303187,3.742732,False,0.063298,0.255301,0.313727,0.152382,4.033341,2.407387,2.058826,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.060098,0.06211,0.063298,0.063801
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,6,mixed,0.6,0.85,3,0.9656,22,200,1.2769,0.142904,0.031407,0.183814,0.129119,0.086751,5.852628,2.762164,1.488378,False,0.030831,0.180911,0.129719,0.094535,5.867929,3.06627,1.372188,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.029101,0.030184,0.030831,0.031101
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,6,mixed,0.6,0.85,3,0.9656,22,200,1.2087,0.009068,0.009637,0.049437,0.146739,0.098435,5.129833,10.214036,1.490727,False,0.00938,0.048857,0.146917,0.053551,5.208331,5.708809,2.743478,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top3,0.00861,0.009056,0.00938,0.009492
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,6,mixed,0.6,0.85,3,0.9159,22,200,1.9236,0.230411,0.063932,0.255611,0.311794,0.082254,3.998199,1.286589,3.790637,False,0.062869,0.254341,0.311614,0.151548,4.045573,2.41054,2.056204,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.059681,0.061673,0.062869,0.063367
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,6,mixed,0.8,0.85,3,0.9656,22,200,1.2769,0.148659,0.03139,0.182226,0.128452,0.086689,5.80519,2.761661,1.481762,False,0.030836,0.179634,0.12905,0.095045,5.825485,3.082281,1.357779,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.029172,0.030225,0.030836,0.031099
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,6,mixed,0.8,0.85,3,0.9656,22,200,1.2087,0.009083,0.009492,0.053497,0.146928,0.098355,5.636124,10.362147,1.493856,False,0.009237,0.052732,0.147106,0.05206,5.708484,5.635684,2.825713,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top3,0.008475,0.008915,0.009237,0.009348
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,6,mixed,0.8,0.85,3,0.9159,22,200,1.9236,0.237122,0.063361,0.254686,0.309294,0.080197,4.019576,1.265714,3.856659,False,0.062299,0.253922,0.309143,0.150593,4.075884,2.417277,2.052839,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.05911,0.061074,0.062299,0.06279
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,6,mixed,1.0,0.85,3,0.9656,22,200,1.2769,0.154617,0.031254,0.186604,0.127495,0.086967,5.970583,2.7826,1.466014,False,0.030714,0.184262,0.128095,0.09578,5.999214,3.11842,1.337385,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.029095,0.03013,0.030714,0.030973
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,6,mixed,1.0,0.85,3,0.9656,22,200,1.2087,0.009098,0.009356,0.052325,0.147656,0.098419,5.592654,10.519265,1.50028,False,0.009104,0.051581,0.147828,0.050692,5.665877,5.568228,2.916176,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top3,0.008347,0.008784,0.009104,0.009213
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,6,mixed,1.0,0.85,3,0.9159,22,200,1.9236,0.243503,0.062701,0.253952,0.30662,0.077953,4.050196,1.24325,3.93339,False,0.061625,0.253169,0.306494,0.149578,4.1082,2.427226,2.049057,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.058398,0.060362,0.061625,0.062116
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,6,random,0.4,0.85,2,0.942,22,200,0.3306,0.039453,0.033581,0.182606,0.170443,0.142261,5.437717,4.23631,1.198098,False,0.034271,0.18177,0.170794,0.1322,5.303906,3.857503,1.291938,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.036339,0.034974,0.034271,0.03393
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,6,random,0.4,0.85,1,0.8687,22,200,2.1777,0.120054,0.030605,0.162756,0.138414,0.082109,5.317912,2.68283,1.685748,False,0.030305,0.161409,0.138738,0.09272,5.326108,3.059541,1.496309,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.029577,0.029863,0.030305,0.030454
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,6,random,0.4,0.85,1,0.8687,22,200,1.1116,0.146126,0.045799,0.213913,0.253576,0.125113,4.670676,2.73178,2.026773,False,0.046655,0.214088,0.253578,0.180345,4.58877,3.865518,1.406075,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.048352,0.04724,0.046655,0.046282
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,6,random,0.6,0.85,2,0.942,22,200,0.3306,0.039594,0.033642,0.181953,0.169782,0.142166,5.408484,4.225843,1.194248,False,0.034322,0.18112,0.170135,0.131595,5.277034,3.834106,1.292869,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.036363,0.035019,0.034322,0.033986
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,6,random,0.6,0.85,1,0.8687,22,200,2.1777,0.120684,0.030476,0.161976,0.138071,0.082255,5.31489,2.699002,1.678577,False,0.030144,0.160656,0.138393,0.092497,5.329548,3.06847,1.496181,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.029438,0.029688,0.030144,0.030277
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,6,random,0.6,0.85,1,0.8687,22,200,1.1116,0.146403,0.045911,0.213579,0.253179,0.125179,4.651977,2.726531,2.022543,False,0.04667,0.213752,0.253182,0.180105,4.58009,3.859128,1.405752,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.048332,0.047235,0.04667,0.046367
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,6,random,0.8,0.85,2,0.942,22,200,0.3306,0.039745,0.033646,0.181384,0.169366,0.141799,5.390906,4.214403,1.194409,False,0.03432,0.18055,0.169715,0.130758,5.260755,3.809931,1.297933,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.036342,0.035011,0.03432,0.033987
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,6,random,0.8,0.85,1,0.8687,22,200,2.1777,0.1213,0.030543,0.161951,0.137752,0.082563,5.302457,2.703201,1.66844,False,0.030218,0.160631,0.138072,0.092501,5.315745,3.061137,1.492649,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.029522,0.029774,0.030218,0.030357
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,6,random,0.8,0.85,1,0.8687,22,200,1.1116,0.14669,0.045989,0.213225,0.252704,0.125323,4.636417,2.725056,2.016423,False,0.046648,0.213394,0.252708,0.179826,4.574546,3.854938,1.405294,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.048286,0.047203,0.046648,0.046372
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,6,random,1.0,0.85,2,0.942,22,200,0.3306,0.03991,0.033617,0.180197,0.168645,0.142022,5.360294,4.224725,1.187458,False,0.034276,0.179367,0.168997,0.13013,5.232982,3.796507,1.298674,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.036255,0.034955,0.034276,0.033952
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,6,random,1.0,0.85,1,0.8687,22,200,2.1777,0.122138,0.0305,0.163803,0.137497,0.084319,5.370653,2.764579,1.630677,False,0.030192,0.16279,0.137812,0.092673,5.391764,3.069422,1.487077,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.029535,0.029759,0.030192,0.030332
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,6,random,1.0,0.85,1,0.8687,22,200,1.1116,0.146991,0.046032,0.212896,0.252156,0.125547,4.625001,2.727423,2.008451,False,0.046602,0.213056,0.252159,0.179512,4.571817,3.852021,1.404692,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.048215,0.047149,0.046602,0.046335
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,open,0.4,0.43,0,0.2486,20,200,0.75,0.140945,0.047101,0.221615,0.209364,0.147293,4.705068,3.127153,1.421409,False,0.04695,0.220637,0.209882,0.125841,4.699371,2.680291,1.667843,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.046497,0.046494,0.04695,0.046949
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,open,0.4,0.43,0,0.2486,20,200,0.64,0.01931,0.050978,0.173016,0.239209,0.132751,3.393906,2.604065,1.801936,False,0.050301,0.170523,0.239347,0.116624,3.390062,2.31852,2.052302,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.048269,0.049363,0.050301,0.050575
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,open,0.4,0.43,0,0.2486,20,200,0.84,0.164027,0.091528,0.427992,0.593535,0.267186,4.676072,2.919175,2.221425,False,0.094829,0.427089,0.593779,0.307177,4.503771,3.239266,1.933018,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.104733,0.09774,0.094829,0.093081
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,open,0.6,0.43,0,0.2486,20,200,0.75,0.141378,0.047168,0.221304,0.208926,0.132371,4.691851,2.806379,1.578341,False,0.047012,0.220328,0.209446,0.125578,4.686598,2.671159,1.667858,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.046546,0.046549,0.047012,0.047013
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,open,0.6,0.43,0,0.2486,20,200,0.64,0.019865,0.050763,0.172019,0.238447,0.132409,3.388662,2.608368,1.800843,False,0.050088,0.169544,0.238585,0.11612,3.38496,2.318344,2.054636,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.048061,0.049156,0.050088,0.050361
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,open,0.6,0.43,0,0.2486,20,200,0.84,0.164109,0.091452,0.427593,0.593191,0.267053,4.675613,2.920153,2.22125,False,0.094753,0.426701,0.593437,0.307,4.503311,3.240005,1.933023,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.104656,0.097662,0.094753,0.093004
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,open,0.8,0.43,0,0.2486,20,200,0.75,0.14183,0.047171,0.220978,0.208368,0.132067,4.68462,2.799753,1.577747,False,0.047015,0.220004,0.208889,0.125301,4.679459,2.665144,1.667096,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.046546,0.04655,0.047015,0.047016
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,open,0.8,0.43,0,0.2486,20,200,0.64,0.02044,0.050504,0.170989,0.237492,0.132057,3.385646,2.614776,1.798408,False,0.04983,0.168528,0.23763,0.115528,3.382077,2.318457,2.056902,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.047807,0.048908,0.04983,0.050105
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,open,0.8,0.43,0,0.2486,20,200,0.84,0.164194,0.091357,0.427211,0.592769,0.266896,4.676273,2.921452,2.220975,False,0.094658,0.42633,0.593016,0.306792,4.503914,3.241063,1.932961,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.104559,0.097564,0.094658,0.092909
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,open,1.0,0.43,0,0.2486,20,200,0.75,0.142303,0.047114,0.220692,0.207697,0.131716,4.68417,2.795666,1.576855,False,0.046959,0.219717,0.20822,0.125024,4.678949,2.662434,1.665434,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.046491,0.046492,0.046959,0.046959
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,open,1.0,0.43,0,0.2486,20,200,0.64,0.02104,0.050186,0.171941,0.236452,0.131659,3.426062,2.623423,1.795935,False,0.049513,0.169041,0.236591,0.11482,3.41408,2.318993,2.060539,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.047493,0.048605,0.049513,0.049791
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,open,1.0,0.43,0,0.2486,20,200,0.84,0.164283,0.091257,0.426828,0.592405,0.266877,4.677236,2.924465,2.219771,False,0.094605,0.42595,0.592651,0.30605,4.502419,3.235038,1.936453,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.104649,0.097559,0.094605,0.092832
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,hidden,0.4,0.43,1,0.1069,20,200,0.0,6e-06,0.000106,0.000106,0.226256,0.226256,1.0,2141.281566,1.0,True,0.000102,0.000102,0.226572,0.226572,1.0,2211.330474,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,9.3e-05,9.9e-05,0.000102,0.000104
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,hidden,0.4,0.43,1,0.1069,20,200,0.0,5e-06,9.1e-05,9.1e-05,0.22334,0.22334,1.0,2447.214959,1.0,True,8.8e-05,8.8e-05,0.223607,0.223607,1.0,2533.245615,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,7.9e-05,8.5e-05,8.8e-05,9e-05
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,hidden,0.4,0.43,1,0.1069,20,200,0.0,2e-06,4e-05,4e-05,0.000287,0.169155,1.0,7.265819,0.001698,True,5.3e-05,5.3e-05,0.169589,0.169589,1.000113,3195.680929,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,9.4e-05,6.7e-05,5.3e-05,4.6e-05
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,hidden,0.6,0.43,1,0.1069,20,200,0.0,6e-06,0.000105,0.000105,0.225705,0.225705,1.0,2156.60094,1.0,True,0.000101,0.000101,0.226019,0.226019,1.0,2227.108436,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,9.2e-05,9.8e-05,0.000101,0.000103
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,hidden,0.6,0.43,1,0.1069,20,200,0.0,5e-06,9e-05,9e-05,0.222826,0.222826,1.0,2472.243288,1.0,True,8.7e-05,8.7e-05,0.223085,0.223085,1.0,2559.055674,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,7.8e-05,8.4e-05,8.7e-05,8.9e-05
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,hidden,0.6,0.43,1,0.1069,20,200,0.0,2e-06,3.9e-05,3.9e-05,0.000275,0.166689,1.0,6.991064,0.001648,True,5.2e-05,5.2e-05,0.167145,0.167145,1.000131,3200.613412,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,9.1e-05,6.5e-05,5.2e-05,4.6e-05
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,hidden,0.8,0.43,1,0.1069,20,200,0.0,6e-06,0.000104,0.000104,0.225008,0.225008,1.0,2171.475714,1.0,True,0.0001,0.0001,0.225321,0.225321,1.0,2242.443317,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,9.1e-05,9.7e-05,0.0001,0.000102
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,hidden,0.8,0.43,1,0.1069,20,200,0.0,5e-06,8.9e-05,8.9e-05,0.221931,0.221931,1.0,2495.848646,1.0,True,8.6e-05,8.6e-05,0.222189,0.222189,1.0,2583.466792,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,7.7e-05,8.3e-05,8.6e-05,8.7e-05
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,hidden,0.8,0.43,1,0.1069,20,200,0.0,2e-06,3.9e-05,3.9e-05,0.000262,0.164428,1.0,6.716784,0.001594,True,5.1e-05,5.1e-05,0.164904,0.164904,1.00015,3210.220735,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,8.8e-05,6.4e-05,5.1e-05,4.5e-05
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,hidden,1.0,0.43,1,0.1069,20,200,0.0,6e-06,0.000103,0.000103,0.224177,0.224177,1.0,2185.95559,1.0,True,9.9e-05,9.9e-05,0.224492,0.224492,1.0,2257.401219,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,9e-05,9.6e-05,9.9e-05,0.000101
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,hidden,1.0,0.43,1,0.1069,20,200,0.0,5e-06,8.8e-05,8.8e-05,0.220922,0.220922,1.0,2521.067896,1.0,True,8.5e-05,8.5e-05,0.221182,0.221182,1.0,2609.596756,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,7.6e-05,8.2e-05,8.5e-05,8.6e-05
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,hidden,1.0,0.43,1,0.1069,20,200,0.0,2e-06,3.9e-05,3.9e-05,0.000279,0.163024,1.0,7.20924,0.001714,True,5.1e-05,5.1e-05,0.163508,0.163508,1.000169,3232.027348,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,8.6e-05,6.2e-05,5.1e-05,4.5e-05
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,mixed,0.4,0.43,0,0.2486,20,200,0.75,0.140945,0.047101,0.221615,0.209364,0.147293,4.705068,3.127153,1.421409,False,0.04695,0.220637,0.209882,0.125841,4.699371,2.680291,1.667843,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.046497,0.046494,0.04695,0.046949
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,mixed,0.4,0.43,0,0.2486,20,200,0.64,0.01931,0.050978,0.173016,0.239209,0.132751,3.393906,2.604065,1.801936,False,0.050301,0.170523,0.239347,0.116624,3.390062,2.31852,2.052302,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.048269,0.049363,0.050301,0.050575
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,mixed,0.4,0.43,0,0.2486,20,200,0.84,0.164027,0.091528,0.427992,0.593535,0.267186,4.676072,2.919175,2.221425,False,0.094829,0.427089,0.593779,0.307177,4.503771,3.239266,1.933018,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.104733,0.09774,0.094829,0.093081
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,mixed,0.6,0.43,0,0.2486,20,200,0.75,0.141378,0.047168,0.221304,0.208926,0.132371,4.691851,2.806379,1.578341,False,0.047012,0.220328,0.209446,0.125578,4.686598,2.671159,1.667858,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.046546,0.046549,0.047012,0.047013
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,mixed,0.6,0.43,0,0.2486,20,200,0.64,0.019865,0.050763,0.172019,0.238447,0.132409,3.388662,2.608368,1.800843,False,0.050088,0.169544,0.238585,0.11612,3.38496,2.318344,2.054636,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.048061,0.049156,0.050088,0.050361
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,mixed,0.6,0.43,0,0.2486,20,200,0.84,0.164109,0.091452,0.427593,0.593191,0.267053,4.675613,2.920153,2.22125,False,0.094753,0.426701,0.593437,0.307,4.503311,3.240005,1.933023,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.104656,0.097662,0.094753,0.093004
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,mixed,0.8,0.43,0,0.2486,20,200,0.75,0.14183,0.047171,0.220978,0.208368,0.132067,4.68462,2.799753,1.577747,False,0.047015,0.220004,0.208889,0.125301,4.679459,2.665144,1.667096,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.046546,0.04655,0.047015,0.047016
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,mixed,0.8,0.43,0,0.2486,20,200,0.64,0.02044,0.050504,0.170989,0.237492,0.132057,3.385646,2.614776,1.798408,False,0.04983,0.168528,0.23763,0.115528,3.382077,2.318457,2.056902,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.047807,0.048908,0.04983,0.050105
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,mixed,0.8,0.43,0,0.2486,20,200,0.84,0.164194,0.091357,0.427211,0.592769,0.266896,4.676273,2.921452,2.220975,False,0.094658,0.42633,0.593016,0.306792,4.503914,3.241063,1.932961,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.104559,0.097564,0.094658,0.092909
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,mixed,1.0,0.43,0,0.2486,20,200,0.75,0.142303,0.047114,0.220692,0.207697,0.131716,4.68417,2.795666,1.576855,False,0.046959,0.219717,0.20822,0.125024,4.678949,2.662434,1.665434,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.046491,0.046492,0.046959,0.046959
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,mixed,1.0,0.43,0,0.2486,20,200,0.64,0.02104,0.050186,0.171941,0.236452,0.131659,3.426062,2.623423,1.795935,False,0.049513,0.169041,0.236591,0.11482,3.41408,2.318993,2.060539,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.047493,0.048605,0.049513,0.049791
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,mixed,1.0,0.43,0,0.2486,20,200,0.84,0.164283,0.091257,0.426828,0.592405,0.266877,4.677236,2.924465,2.219771,False,0.094605,0.42595,0.592651,0.30605,4.502419,3.235038,1.936453,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.104649,0.097559,0.094605,0.092832
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,random,0.4,0.43,0,0.2486,20,200,0.4375,0.018403,0.121409,0.280833,0.323646,0.250549,2.31312,2.063676,1.291748,False,0.120872,0.279032,0.323702,0.254974,2.308493,2.10946,1.269549,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.120414,0.119893,0.120872,0.12103
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,random,0.4,0.43,0,0.2486,20,200,0.7975,0.081373,0.1114,0.262953,0.314628,0.212515,2.360437,1.907673,1.480496,False,0.111258,0.26199,0.314765,0.238341,2.354786,2.142232,1.320648,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.111522,0.11093,0.111258,0.111283
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,random,0.4,0.43,0,0.2486,20,200,0.0,0.023419,0.043566,0.150138,0.166367,0.166367,3.446211,3.818734,1.0,False,0.042913,0.150348,0.166995,0.166995,3.503556,3.891476,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.041212,0.042259,0.042913,0.04324
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,random,0.6,0.43,0,0.2486,20,200,0.4375,0.01891,0.121073,0.279967,0.322964,0.249844,2.312384,2.063583,1.292662,False,0.120566,0.278177,0.32302,0.254211,2.307265,2.108488,1.270677,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.120149,0.119602,0.120566,0.120705
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,random,0.6,0.43,0,0.2486,20,200,0.7975,0.084861,0.111145,0.262496,0.314349,0.212009,2.361739,1.907492,1.482717,False,0.111022,0.261543,0.314483,0.23781,2.355784,2.142013,1.322414,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.111333,0.110701,0.111022,0.111034
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,random,0.6,0.43,0,0.2486,20,200,0.0,0.023448,0.043496,0.149126,0.166069,0.166069,3.428544,3.81806,1.0,False,0.04285,0.149294,0.166692,0.166692,3.484141,3.890176,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.041159,0.042203,0.04285,0.043173
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5100,1,random,0.8,0.43,0,0.2486,20,200,0.4375,0.019433,0.120548,0.27917,0.322127,0.248931,2.315834,2.064992,1.294042,False,0.120097,0.277381,0.322183,0.253283,2.309633,2.10898,1.272027,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.119765,0.119164,0.120097,0.120202
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5101,1,random,0.8,0.43,0,0.2486,20,200,0.7975,0.088429,0.110577,0.262572,0.313885,0.211229,2.374562,1.910237,1.485994,False,0.110498,0.261175,0.314016,0.23717,2.363611,2.146367,1.32401,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.11094,0.110211,0.110498,0.110486
kgd_gvardeyskx1.0cr0.43,kgd_gvardeysk,1.0,5102,1,random,0.8,0.43,0,0.2486,20,200,0.0,0.023478,0.043424,0.146422,0.165735,0.165735,3.371937,3.816708,1.0,False,0.042781,0.146715,0.166354,0.166354,3.429456,3.888496,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.041094,0.042138,0.042781,0.043102
