tag,map,range_mult,seed,K,kind,hidden_leth,conceal_reach,n_conceal,phi,R,H,mean_known,eq_static,forgetful_opt,forgetful_cap,forgetful_blind,forgetful_revealed,forgetful_G1,forgetful_G2,forgetful_G_conceal,forgetful_degenerate,persistent_opt,persistent_cap,persistent_blind,persistent_revealed,persistent_G1,persistent_G2,persistent_G_conceal,persistent_degenerate,persistent_blind_arm,persistent_revealed_arm,opt_T10,opt_T20,opt_T40,opt_T80
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,hidden,0.6,0.65,6,0.6107,26,200,0.0,0.001007,0.004084,0.004555,0.018671,0.103303,1.115369,4.571897,0.180743,True,0.003875,0.004369,0.103762,0.103762,1.127597,26.778516,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.003248,0.003666,0.003875,0.003979
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,hidden,0.6,0.65,6,0.6107,26,200,0.0,0.071567,0.027668,0.113553,0.103324,0.103324,4.104079,3.734398,1.0,False,0.027432,0.112811,0.103592,0.103592,4.112398,3.776319,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.026723,0.027201,0.027432,0.027551
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,hidden,0.6,0.65,6,0.6446,26,200,0.0,0.00062,0.001218,0.001218,0.011544,0.090404,1.0,9.475108,0.12769,True,0.00117,0.001173,0.090683,0.090683,1.002867,77.513152,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.001025,0.001122,0.00117,0.001194
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,hidden,0.8,0.65,6,0.6107,26,200,0.0,0.001007,0.003169,0.004473,0.018122,0.102316,1.411394,5.718454,0.177115,True,0.003034,0.004286,0.102761,0.102761,1.412546,33.868205,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.002592,0.002899,0.003034,0.003102
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,hidden,0.8,0.65,6,0.6107,26,200,0.0,0.075321,0.029106,0.111351,0.109901,0.109901,3.825711,3.775903,1.0,False,0.028597,0.110748,0.110318,0.110318,3.872765,3.85772,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.027012,0.028013,0.028597,0.028851
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,hidden,0.8,0.65,6,0.6785,26,200,0.0,1e-06,9e-06,9e-06,2.9e-05,0.081373,1.0,3.287347,0.000357,True,8e-06,8e-06,0.081722,0.081722,1.009214,9761.993777,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,7e-06,8e-06,8e-06,9e-06
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,hidden,1.0,0.65,6,0.6107,26,200,0.0,0.001007,0.003121,0.004397,0.018188,0.10185,1.408699,5.827259,0.178579,True,0.002987,0.004212,0.102276,0.102276,1.409743,34.234815,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.002541,0.002854,0.002987,0.003054
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,hidden,1.0,0.65,6,0.6107,26,200,0.0,0.077928,0.02937,0.117564,0.109198,0.109198,4.00284,3.718,1.0,False,0.02877,0.116987,0.109607,0.109607,4.066293,3.809762,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.027242,0.028193,0.02877,0.02907
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,hidden,1.0,0.65,6,0.6785,26,200,0.0,1e-06,9e-06,9e-06,4.1e-05,0.084434,1.0,4.747685,0.000484,True,8e-06,8e-06,0.084811,0.084811,1.005931,10360.059019,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,7e-06,8e-06,8e-06,8e-06
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,mixed,0.4,0.65,3,0.8273,26,200,1.608,0.066129,0.028462,0.129792,0.112097,0.069111,4.560206,2.428198,1.621987,False,0.027406,0.127603,0.112783,0.086444,4.656039,3.154198,1.304702,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.024503,0.026378,0.027406,0.02793
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,mixed,0.4,0.65,3,0.8273,26,200,1.2219,0.058768,0.027657,0.109915,0.117748,0.081886,3.974241,2.960776,1.437964,False,0.027036,0.108277,0.1183,0.079107,4.004852,2.925963,1.495434,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.025151,0.026416,0.027036,0.027347
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,mixed,0.4,0.65,3,0.7618,26,200,1.5873,0.019667,0.012013,0.066629,0.228504,0.087767,5.546432,7.306079,2.603523,False,0.01168,0.065313,0.228479,0.075083,5.592077,6.428578,3.042999,False,blind_anti_uniform_full,revealed_uniform_lanes_anti_top2,0.01068,0.011342,0.01168,0.011845
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,mixed,0.6,0.65,3,0.8273,26,200,1.608,0.071874,0.028605,0.131983,0.111451,0.070451,4.614006,2.462887,1.581969,False,0.02771,0.130057,0.112106,0.088417,4.693488,3.190784,1.267927,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.0251,0.026815,0.02771,0.028157
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,mixed,0.6,0.65,3,0.8273,26,200,1.2219,0.068616,0.029706,0.111407,0.117012,0.081698,3.750371,2.750237,1.432261,False,0.028861,0.109593,0.117544,0.0817,3.797217,2.830767,1.438732,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.026572,0.028017,0.028861,0.029284
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,mixed,0.6,0.65,3,0.7618,26,200,1.5873,0.019668,0.010944,0.063772,0.225463,0.085191,5.826991,7.784036,2.646555,False,0.010655,0.062424,0.225438,0.072328,5.858573,6.788066,3.116874,False,blind_anti_uniform_full,revealed_uniform_lanes_anti_top2,0.009788,0.010363,0.010655,0.010799
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,mixed,0.8,0.65,3,0.8273,26,200,1.608,0.07804,0.028683,0.131813,0.110617,0.071866,4.595497,2.505509,1.539218,False,0.027893,0.130234,0.111247,0.089683,4.669061,3.215256,1.240452,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.025535,0.027103,0.027893,0.028288
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,mixed,0.8,0.65,3,0.8273,26,200,1.2219,0.07552,0.03134,0.120138,0.11617,0.081337,3.833347,2.595274,1.428258,False,0.030473,0.118546,0.116685,0.086353,3.890182,2.833754,1.351253,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.02796,0.029606,0.030473,0.030907
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,mixed,0.8,0.65,3,0.7618,26,200,1.5873,0.019669,0.00988,0.059014,0.222411,0.083308,5.973347,8.43228,2.669755,False,0.009628,0.057904,0.222335,0.070127,6.013844,7.283336,3.170437,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.008875,0.009373,0.009628,0.009753
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,mixed,1.0,0.65,3,0.8273,26,200,1.608,0.083731,0.02869,0.132481,0.109777,0.073098,4.617723,2.547879,1.501776,False,0.027964,0.130234,0.110396,0.089669,4.657163,3.206556,1.231153,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.025778,0.027231,0.027964,0.028328
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,mixed,1.0,0.65,3,0.8273,26,200,1.2219,0.08092,0.031196,0.123754,0.115232,0.080897,3.966926,2.593142,1.42443,False,0.030423,0.121936,0.115729,0.090796,4.008059,2.984483,1.274608,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.028264,0.029649,0.030423,0.03081
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,mixed,1.0,0.65,3,0.7618,26,200,1.5873,0.01967,0.008915,0.054874,0.219794,0.083175,6.155268,9.329741,2.642546,False,0.00871,0.053697,0.219666,0.069217,6.165117,7.947073,3.173561,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.008094,0.008501,0.00871,0.008812
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,random,0.4,0.65,2,0.8724,26,200,0.284,0.032159,0.022796,0.140172,0.121321,0.103915,6.148923,4.558432,1.167503,False,0.022995,0.139678,0.121505,0.095668,6.074152,4.16029,1.270069,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.023593,0.023175,0.022995,0.022891
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,random,0.4,0.65,1,0.8339,26,200,1.4719,0.094641,0.028982,0.150766,0.115977,0.076494,5.202087,2.639387,1.516163,False,0.028317,0.14937,0.11651,0.08827,5.274927,3.117213,1.319919,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.026532,0.027661,0.028317,0.028651
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,random,0.4,0.65,1,0.8339,26,200,1.1154,0.057643,0.036226,0.182296,0.175974,0.040929,5.032243,1.129824,4.299535,False,0.035421,0.180645,0.17597,0.101768,5.099955,2.873101,1.72913,False,blind_anti_uniform_full,revealed_uniform_full_anti_top3,0.033702,0.034651,0.035421,0.035823
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,random,0.6,0.65,2,0.8724,26,200,0.284,0.032278,0.022862,0.138795,0.120479,0.103153,6.070954,4.511951,1.167968,False,0.023065,0.138195,0.120653,0.095675,5.991454,4.147981,1.261075,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.023675,0.023252,0.023065,0.02296
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,random,0.6,0.65,1,0.8339,26,200,1.4719,0.09465,0.029525,0.152101,0.115668,0.07747,5.151577,2.623868,1.493066,False,0.028917,0.15078,0.116189,0.08862,5.214193,3.064626,1.311084,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.027204,0.028301,0.028917,0.029217
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,random,0.6,0.65,1,0.8339,26,200,1.1154,0.058498,0.031988,0.176589,0.175603,0.031988,5.520509,1.0,5.489683,False,0.031781,0.174785,0.175599,0.101551,5.499607,3.195299,1.729175,False,blind_anti_uniform_full,revealed_uniform_full_anti_top3,0.031162,0.031483,0.031781,0.031862
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,random,0.8,0.65,2,0.8724,26,200,0.284,0.032402,0.022831,0.140984,0.119639,0.102313,6.175233,4.481384,1.169346,False,0.023044,0.140134,0.119803,0.095682,6.081034,4.152066,1.252094,False,blind_anti_uniform_lanes,revealed_uniform_full_anti,0.023686,0.023233,0.023044,0.022931
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,random,0.8,0.65,1,0.8339,26,200,1.4719,0.094661,0.029621,0.152073,0.115304,0.077506,5.133983,2.616594,1.487673,False,0.029161,0.150749,0.115819,0.089605,5.169566,3.072788,1.292548,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.027781,0.028663,0.029161,0.029381
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,random,0.8,0.65,1,0.8339,26,200,1.1154,0.059381,0.032039,0.176318,0.175201,0.032039,5.503197,1.0,5.468344,False,0.031769,0.174378,0.175197,0.101439,5.488967,3.193032,1.727116,False,blind_anti_uniform_full,revealed_uniform_full_anti_top3,0.030958,0.03153,0.031769,0.031912
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5100,6,random,1.0,0.65,2,0.8724,26,200,0.284,0.032534,0.022714,0.140657,0.118656,0.101453,6.19254,4.466552,1.16957,False,0.022932,0.140123,0.118819,0.095326,6.110507,4.156966,1.246458,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.023584,0.023108,0.022932,0.022812
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5101,6,random,1.0,0.65,1,0.8339,26,200,1.4719,0.094673,0.029643,0.152696,0.114907,0.078033,5.151177,2.632417,1.472547,False,0.029221,0.151218,0.115406,0.091283,5.175002,3.123908,1.264265,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti_top2,0.027956,0.028755,0.029221,0.029421
kgd_gvardeyskx0.7cr0.65,kgd_gvardeysk,0.7,5102,6,random,1.0,0.65,1,0.8339,26,200,1.1154,0.060297,0.03211,0.176093,0.174929,0.03211,5.483976,1.0,5.447748,False,0.031777,0.174157,0.174925,0.101422,5.480558,3.191664,1.72472,False,blind_anti_uniform_full,revealed_uniform_full_anti_top3,0.030778,0.031407,0.031777,0.031935
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,open,0.4,0.85,0,0.174,26,200,0.6213,0.011925,0.027681,0.11244,0.120659,0.081579,4.062054,2.947152,1.47905,False,0.026669,0.110294,0.121425,0.072001,4.135591,2.699778,1.686427,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.023621,0.025663,0.026669,0.027176
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,open,0.4,0.85,0,0.174,26,200,0.3476,0.00135,0.00757,0.027023,0.12412,0.10364,3.56975,13.690869,1.197612,False,0.007312,0.026469,0.124554,0.026954,3.619787,3.686108,4.620999,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.006539,0.007052,0.007312,0.00744
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,open,0.4,0.85,0,0.174,26,200,0.6672,0.019668,0.026057,0.128512,0.286697,0.126612,4.931951,4.859039,2.264374,False,0.025288,0.126505,0.286649,0.106354,5.002481,4.205622,2.695244,False,blind_anti_uniform_full,revealed_uniform_full_anti_top2,0.022983,0.024497,0.025288,0.025667
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,open,0.6,0.85,0,0.174,26,200,0.6213,0.011927,0.02798,0.112516,0.120317,0.081474,4.021272,2.911844,1.47675,False,0.026948,0.110694,0.121078,0.071989,4.107692,2.671419,1.681897,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.023827,0.025928,0.026948,0.027467
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,open,0.6,0.85,0,0.174,26,200,0.3476,0.001473,0.007957,0.032024,0.123937,0.103741,4.024788,13.03839,1.194681,False,0.007689,0.031485,0.12436,0.02772,4.095058,3.605267,4.486352,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.006885,0.007419,0.007689,0.007822
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,open,0.6,0.85,0,0.174,26,200,0.6672,0.019669,0.026583,0.127533,0.285181,0.125915,4.79763,4.736737,2.264872,False,0.025833,0.12582,0.285134,0.105855,4.870614,4.097725,2.693631,False,blind_anti_uniform_full,revealed_uniform_full_anti_top2,0.023582,0.025065,0.025833,0.026203
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,open,0.8,0.85,0,0.174,26,200,0.6213,0.011929,0.028239,0.112789,0.119993,0.081459,3.994124,2.884662,1.473056,False,0.027188,0.110955,0.120747,0.071975,4.081007,2.647273,1.677633,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.023971,0.026154,0.027188,0.027718
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,open,0.8,0.85,0,0.174,26,200,0.3476,0.0016,0.008427,0.034701,0.12374,0.103992,4.117834,12.340245,1.189899,False,0.008146,0.033899,0.124158,0.029492,4.161622,3.620536,4.209956,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.007301,0.007866,0.008146,0.008287
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,open,0.8,0.85,0,0.174,26,200,0.6672,0.019671,0.027064,0.13048,0.283508,0.125106,4.821163,4.622587,2.266145,False,0.026328,0.127851,0.28346,0.105359,4.856133,4.001823,2.690419,False,blind_anti_uniform_full,revealed_uniform_full_anti_top2,0.024119,0.025587,0.026328,0.026695
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,open,1.0,0.85,0,0.174,26,200,0.6213,0.011931,0.02906,0.113808,0.119342,0.081455,3.916268,2.802955,1.465134,False,0.027863,0.111308,0.120121,0.071976,3.994844,2.583225,1.668906,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.024222,0.026663,0.027863,0.028462
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,open,1.0,0.85,0,0.174,26,200,0.3476,0.001732,0.008967,0.039784,0.123515,0.104208,4.436597,11.620813,1.185282,False,0.008678,0.038804,0.123924,0.032881,4.471231,3.7888,3.768856,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.007812,0.008395,0.008678,0.008824
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,open,1.0,0.85,0,0.174,26,200,0.6672,0.019672,0.022009,0.134721,0.282255,0.126098,6.121215,5.72944,2.238375,False,0.021545,0.132524,0.282207,0.106676,6.151104,4.951396,2.645456,False,blind_anti_uniform_full,revealed_uniform_full_anti_top2,0.020152,0.020967,0.021545,0.021748
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,hidden,0.4,0.85,1,0.1479,26,200,0.0,8.4e-05,0.002604,0.00359,0.008688,0.090997,1.378549,3.336417,0.095473,True,0.002447,0.00344,0.091667,0.091667,1.405548,37.45923,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.001985,0.00229,0.002447,0.002526
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,hidden,0.4,0.85,1,0.1035,26,200,0.0,0.009197,0.01727,0.080887,0.140732,0.140732,4.683744,8.149083,1.0,False,0.016813,0.079374,0.140925,0.140925,4.721019,8.381918,1.0,False,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.015413,0.016356,0.016813,0.017041
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,hidden,0.4,0.85,1,0.1479,26,200,0.0,1.3e-05,0.00026,0.001038,0.005691,0.111949,3.998183,21.919539,0.050832,True,0.000253,0.000994,0.112302,0.112302,3.924409,443.408629,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.000234,0.000245,0.000253,0.000256
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,hidden,0.6,0.85,1,0.1479,26,200,0.0,8.7e-05,0.001534,0.003525,0.006289,0.09112,2.297946,4.099986,0.069021,True,0.001473,0.003376,0.09174,0.09174,2.291843,62.272274,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.001291,0.001405,0.001473,0.001502
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,hidden,0.6,0.85,1,0.1479,26,200,0.0,9e-06,0.000126,0.000281,0.128721,0.128721,2.224679,1020.810938,1.0,True,0.000121,0.000268,0.129093,0.129093,2.219457,1069.586746,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.000104,0.000116,0.000121,0.000124
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,hidden,0.6,0.85,1,0.1479,26,200,0.0,1.3e-05,0.000219,0.001008,0.005123,0.11185,4.597092,23.361701,0.045807,True,0.000214,0.000965,0.112171,0.112171,4.500194,523.062654,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.0002,0.000208,0.000214,0.000216
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,hidden,0.8,0.85,1,0.1479,26,200,0.0,9.1e-05,0.00141,0.003472,0.005736,0.091381,2.461668,4.067298,0.06277,True,0.001355,0.003325,0.091966,0.091966,2.453297,67.863994,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.00119,0.001293,0.001355,0.001381
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,hidden,0.8,0.85,1,0.1479,26,200,0.0,1e-05,0.000126,0.000287,0.129032,0.129032,2.273305,1023.374447,1.0,True,0.000121,0.000274,0.129407,0.129407,2.263959,1070.240613,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.000105,0.000116,0.000121,0.000124
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,hidden,0.8,0.85,1,0.1479,26,200,0.0,1.3e-05,0.000185,0.000981,0.003441,0.112683,5.316645,18.639564,0.030532,True,0.00018,0.000939,0.113004,0.113004,5.202923,626.214864,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.000168,0.000175,0.00018,0.000182
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,hidden,1.0,0.85,1,0.1479,26,200,0.0,9.5e-05,0.001303,0.003437,0.007272,0.092176,2.63782,5.581924,0.078893,True,0.001256,0.003291,0.092747,0.092747,2.620627,73.858463,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.001115,0.0012,0.001256,0.001277
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,hidden,1.0,0.85,1,0.1479,26,200,0.0,1e-05,0.000126,0.000305,0.12974,0.12974,2.411773,1026.217765,1.0,True,0.000121,0.000291,0.130106,0.130106,2.398181,1071.262733,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.000107,0.000117,0.000121,0.000124
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,hidden,1.0,0.85,1,0.1479,26,200,0.0,1.3e-05,0.000319,0.000958,0.006521,0.114344,2.999244,20.422682,0.057027,True,0.000308,0.000917,0.114693,0.114693,2.973552,371.808903,1.0,True,blind_anti_uniform_lanes,revealed_uniform_lanes_anti,0.000276,0.000299,0.000308,0.000314
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,mixed,0.4,0.85,0,0.174,26,200,0.6213,0.011925,0.027681,0.11244,0.120659,0.081579,4.062054,2.947152,1.47905,False,0.026669,0.110294,0.121425,0.072001,4.135591,2.699778,1.686427,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.023621,0.025663,0.026669,0.027176
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,mixed,0.4,0.85,0,0.174,26,200,0.3476,0.00135,0.00757,0.027023,0.12412,0.10364,3.56975,13.690869,1.197612,False,0.007312,0.026469,0.124554,0.026954,3.619787,3.686108,4.620999,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.006539,0.007052,0.007312,0.00744
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,mixed,0.4,0.85,0,0.174,26,200,0.6672,0.019668,0.026057,0.128512,0.286697,0.126612,4.931951,4.859039,2.264374,False,0.025288,0.126505,0.286649,0.106354,5.002481,4.205622,2.695244,False,blind_anti_uniform_full,revealed_uniform_full_anti_top2,0.022983,0.024497,0.025288,0.025667
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,mixed,0.6,0.85,0,0.174,26,200,0.6213,0.011927,0.02798,0.112516,0.120317,0.081474,4.021272,2.911844,1.47675,False,0.026948,0.110694,0.121078,0.071989,4.107692,2.671419,1.681897,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.023827,0.025928,0.026948,0.027467
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,mixed,0.6,0.85,0,0.174,26,200,0.3476,0.001473,0.007957,0.032024,0.123937,0.103741,4.024788,13.03839,1.194681,False,0.007689,0.031485,0.12436,0.02772,4.095058,3.605267,4.486352,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.006885,0.007419,0.007689,0.007822
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,mixed,0.6,0.85,0,0.174,26,200,0.6672,0.019669,0.026583,0.127533,0.285181,0.125915,4.79763,4.736737,2.264872,False,0.025833,0.12582,0.285134,0.105855,4.870614,4.097725,2.693631,False,blind_anti_uniform_full,revealed_uniform_full_anti_top2,0.023582,0.025065,0.025833,0.026203
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,mixed,0.8,0.85,0,0.174,26,200,0.6213,0.011929,0.028239,0.112789,0.119993,0.081459,3.994124,2.884662,1.473056,False,0.027188,0.110955,0.120747,0.071975,4.081007,2.647273,1.677633,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.023971,0.026154,0.027188,0.027718
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,mixed,0.8,0.85,0,0.174,26,200,0.3476,0.0016,0.008427,0.034701,0.12374,0.103992,4.117834,12.340245,1.189899,False,0.008146,0.033899,0.124158,0.029492,4.161622,3.620536,4.209956,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.007301,0.007866,0.008146,0.008287
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,mixed,0.8,0.85,0,0.174,26,200,0.6672,0.019671,0.027064,0.13048,0.283508,0.125106,4.821163,4.622587,2.266145,False,0.026328,0.127851,0.28346,0.105359,4.856133,4.001823,2.690419,False,blind_anti_uniform_full,revealed_uniform_full_anti_top2,0.024119,0.025587,0.026328,0.026695
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,mixed,1.0,0.85,0,0.174,26,200,0.6213,0.011931,0.02906,0.113808,0.119342,0.081455,3.916268,2.802955,1.465134,False,0.027863,0.111308,0.120121,0.071976,3.994844,2.583225,1.668906,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top2,0.024222,0.026663,0.027863,0.028462
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5101,1,mixed,1.0,0.85,0,0.174,26,200,0.3476,0.001732,0.008967,0.039784,0.123515,0.104208,4.436597,11.620813,1.185282,False,0.008678,0.038804,0.123924,0.032881,4.471231,3.7888,3.768856,False,blind_anti_uniform_lanes,revealed_uniform_full_anti_top3,0.007812,0.008395,0.008678,0.008824
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5102,1,mixed,1.0,0.85,0,0.174,26,200,0.6672,0.019672,0.022009,0.134721,0.282255,0.126098,6.121215,5.72944,2.238375,False,0.021545,0.132524,0.282207,0.106676,6.151104,4.951396,2.645456,False,blind_anti_uniform_full,revealed_uniform_full_anti_top2,0.020152,0.020967,0.021545,0.021748
kgd_gvardeyskx0.7cr0.85,kgd_gvardeysk,0.7,5100,1,random,0.4,0.85,0,0.174,26,200,0.4083,0.000468,0.003614,0.008843,0.129441,0.09252,2.447085,25.601324,1.399059,True,0.003617,0.008639,0.129444,0.021534,2.3886,5.9543,6.01108,True,blind_anti_uniform_full,revealed_uniform_lanes,0.003625,0.003615,0.003617,0.003614
